year,overall_rating,player_name,z
2013,75.5,Stefan de Vrij,1.125439551053624
2014,77.71428571428571,Stefan de Vrij,1.4267223484951412
2015,82.0,Stefan de Vrij,2.0098503435432415
2016,81.4,Stefan de Vrij,1.9282124242365086
2014,75.2,Allan,1.0846205914002574
2015,76.71428571428571,Allan,1.2906591496505846
2016,79.66666666666667,Allan,1.692369546239277
2015,77.5,Jonathan dos Santos,1.3975659487427372
2016,79.0,Jonathan dos Santos,1.601660747009572
2014,75.0,Juan Dominguez Lamas,1.0574079516313457
2015,77.8,Aleix Vidal,1.4383849083961038
2016,79.0,Aleix Vidal,1.601660747009572
2015,76.1,Fabian Schaer,1.207077470360357
2016,77.0,Fabian Schaer,1.3295343493204588
2016,75.0,Rogelio Funes Mori,1.0574079516313457
2013,75.6,Marco Hoeger,1.1390458709380789
2014,76.0,Marco Hoeger,1.1934711504759021
2015,76.71428571428571,Marco Hoeger,1.2906591496505846
2016,77.0,Marco Hoeger,1.3295343493204588
2012,77.0,Gaston Ramirez,1.3295343493204588
2013,79.0,Gaston Ramirez,1.601660747009572
2014,78.0,Gaston Ramirez,1.4655975481650154
2015,77.5,Gaston Ramirez,1.3975659487427372
2016,77.0,Gaston Ramirez,1.3295343493204588
2013,77.0,Marco Verratti,1.3295343493204588
2014,78.8,Marco Verratti,1.5744481072406602
2015,82.2,Marco Verratti,2.0370629833121536
2016,84.0,Marco Verratti,2.281976741232355
2012,78.0,Isco,1.4655975481650154
2013,83.14285714285714,Isco,2.1653511422227343
2014,83.0,Isco,2.1459135423877984
2015,83.4,Isco,2.2003388219256217
2016,84.0,Isco,2.281976741232355
2015,78.0,Mexer,1.4655975481650154
2016,78.0,Mexer,1.4655975481650154
2016,76.0,Kieran Trippier,1.1934711504759021
2013,75.75,Alejandro Arribas,1.1594553507647631
2014,77.75,Alejandro Arribas,1.4315817484538762
2015,75.0,Alejandro Arribas,1.0574079516313457
2016,75.0,Alejandro Arribas,1.0574079516313457
2013,76.22222222222223,Patrick Herrmann,1.2237074168858046
2014,76.6,Patrick Herrmann,1.2751090697826355
2015,78.14285714285714,Patrick Herrmann,1.4850351479999515
2012,76.0,Aymen Abdennour,1.1934711504759021
2013,79.5,Aymen Abdennour,1.6696923464318503
2014,80.33333333333333,Aymen Abdennour,1.78307834546898
2015,79.33333333333333,Aymen Abdennour,1.6470151466244236
2016,75.0,Diafra Sakho,1.0574079516313457
2014,74.6,Benjamin Stambouli,1.0029826720935222
2015,76.14285714285714,Benjamin Stambouli,1.2129087503108382
2015,76.83333333333333,Quincy Promes,1.3068571495130321
2016,80.0,Quincy Promes,1.7377239458541285
2012,75.0,Zakaria Labyad,1.0574079516313457
2013,75.44444444444444,Zakaria Labyad,1.1178804844511483
2016,75.0,Zakaria Labyad,1.0574079516313457
2016,75.0,Jordi Amat,1.0574079516313457
2013,74.88888888888889,Francisco Portillo,1.0422898184263945
2014,76.0,Francisco Portillo,1.1934711504759021
2015,75.75,Francisco Portillo,1.1594553507647631
2016,76.28571428571429,Hyun-Jun Suk,1.2323463501457763
2013,76.81818181818181,Lorenzo Insigne,1.304795585894175
2014,78.5,Lorenzo Insigne,1.5336291475872936
2015,80.875,Lorenzo Insigne,1.8567792448431155
2016,82.0,Lorenzo Insigne,2.0098503435432415
2014,77.33333333333333,Pierre-Michel Lasogga,1.3748887489353103
2015,76.6,Pierre-Michel Lasogga,1.2751090697826355
2016,76.6,Pierre-Michel Lasogga,1.2751090697826355
2014,77.0,Papy Djilobodji,1.3295343493204588
2015,78.0,Papy Djilobodji,1.4655975481650154
2016,77.75,Papy Djilobodji,1.4315817484538762
2012,77.0,Rodrigo,1.3295343493204588
2013,76.6,Rodrigo,1.2751090697826355
2014,78.0,Rodrigo,1.4655975481650154
2015,79.4,Rodrigo,1.6560860265473953
2016,78.25,Rodrigo,1.4996133478761546
2015,74.6,Stefan Bell,1.0029826720935222
2016,76.0,Stefan Bell,1.1934711504759021
2015,77.22222222222223,Paulo Oliveira,1.359770615730361
2016,79.5,Paulo Oliveira,1.6696923464318503
2013,75.0,Tomas Pina,1.0574079516313457
2014,75.0,Tomas Pina,1.0574079516313457
2015,77.0,Tomas Pina,1.3295343493204588
2016,78.0,Tomas Pina,1.4655975481650154
2015,77.94117647058823,Harry Kane,1.4575938305859233
2016,81.33333333333333,Harry Kane,1.9191415443135367
2014,74.85714285714286,Josip Drmic,1.0379703517964096
2015,76.6,Josip Drmic,1.2751090697826355
2016,77.0,Josip Drmic,1.3295343493204588
2015,75.77777777777777,Lucas Perez,1.1632348840659998
2016,78.5,Lucas Perez,1.5336291475872936
2016,75.0,Ivan Piris,1.0574079516313457
2016,76.42857142857143,Nicola Sansone,1.2517839499807124
2016,75.0,Martin Hinteregger,1.0574079516313457
2013,75.2,Serge Aurier,1.0846205914002574
2014,75.8,Serge Aurier,1.1662585107069905
2015,77.5,Serge Aurier,1.3975659487427372
2016,81.0,Serge Aurier,1.8737871446986851
2014,76.0,Marc Bartra,1.1934711504759021
2015,79.0,Marc Bartra,1.601660747009572
2015,75.25,Damian Suarez,1.0914237513424847
2016,76.0,Damian Suarez,1.1934711504759021
2015,76.66666666666667,Daniele Baselli,1.2841799497056072
2016,78.0,Daniele Baselli,1.4655975481650154
2011,77.0,Kara Mbodji,1.3295343493204588
2012,78.0,Kara Mbodji,1.4655975481650154
2015,77.25,Andreas Samaris,1.363550149031598
2016,78.0,Andreas Samaris,1.4655975481650154
2015,75.75,Enner Valencia,1.1594553507647631
2016,76.0,Enner Valencia,1.1934711504759021
2015,74.66666666666667,Paul-Jose M'Poku,1.0120535520164942
2016,76.0,Paul-Jose M'Poku,1.1934711504759021
2016,74.83333333333333,Marcos Alonso,1.0347307518239188
2016,75.0,Santiago Garcia,1.0574079516313457
2007,75.0,Vladimir Darida,1.0574079516313457
2010,75.0,Vladimir Darida,1.0574079516313457
2012,75.0,Vladimir Darida,1.0574079516313457
2013,76.28571428571429,Vladimir Darida,1.2323463501457763
2014,75.35714285714286,Vladimir Darida,1.1060019512186878
2015,76.16666666666667,Vladimir Darida,1.216148350283329
2016,77.66666666666667,Vladimir Darida,1.4202431485501639
2016,76.0,Anthony Ujah,1.1934711504759021
2012,75.0,Alex Oxlade-Chamberlain,1.0574079516313457
2013,77.0,Alex Oxlade-Chamberlain,1.3295343493204588
2014,77.66666666666667,Alex Oxlade-Chamberlain,1.4202431485501639
2015,78.5,Alex Oxlade-Chamberlain,1.5336291475872936
2016,78.0,Alex Oxlade-Chamberlain,1.4655975481650154
2012,75.0,Luis Muriel,1.0574079516313457
2013,78.875,Luis Muriel,1.5846528471540025
2014,75.45454545454545,Luis Muriel,1.1192548601970531
2016,75.0,Luis Muriel,1.0574079516313457
2013,78.16666666666667,Juan,1.488274747972442
2014,77.88888888888889,Juan,1.4504794149600642
2015,77.18181818181819,Juan,1.3542731127467424
2016,75.0,Juan,1.0574079516313457
2015,75.0,Pajtim Kasami,1.0574079516313457
2016,75.0,Pajtim Kasami,1.0574079516313457
2015,74.8,Nicolas Pallois,1.0301953118624338
2016,76.0,Nicolas Pallois,1.1934711504759021
2015,75.25,Wilfried Zaha,1.0914237513424847
2016,77.5,Wilfried Zaha,1.3975659487427372
2016,75.0,Marten De Roon,1.0574079516313457
2016,75.0,Luis Alberto,1.0574079516313457
2013,75.33333333333333,Marco van Ginkel,1.1027623512461973
2014,76.0,Marco van Ginkel,1.1934711504759021
2015,74.71428571428571,Marco van Ginkel,1.0185327519614715
2016,74.75,Marco van Ginkel,1.0233921519202065
2014,75.0,Saphir Taider,1.0574079516313457
2013,76.0,Remy Cabella,1.1934711504759021
2014,77.83333333333333,Remy Cabella,1.4429203483575888
2015,79.0,Remy Cabella,1.601660747009572
2016,79.0,Remy Cabella,1.601660747009572
2012,76.5,Philipp Wollscheid,1.2615027498981806
2013,78.0,Philipp Wollscheid,1.4655975481650154
2014,77.0,Philipp Wollscheid,1.3295343493204588
2015,75.33333333333333,Philipp Wollscheid,1.1027623512461973
2016,76.5,Philipp Wollscheid,1.2615027498981806
2016,75.0,Diego Reyes,1.0574079516313457
2013,75.6,Ja-Cheol Koo,1.1390458709380789
2014,75.8,Ja-Cheol Koo,1.1662585107069905
2015,75.0,Ja-Cheol Koo,1.0574079516313457
2016,75.5,Ja-Cheol Koo,1.125439551053624
2016,79.14285714285714,Cedric Bakambu,1.6210983468445082
2011,75.5,Leandro Damiao,1.125439551053624
2012,80.0,Leandro Damiao,1.7377239458541285
2013,79.33333333333333,Leandro Damiao,1.6470151466244236
2014,77.5,Leandro Damiao,1.3975659487427372
2015,75.8,Leandro Damiao,1.1662585107069905
2014,75.16666666666667,Vincent Aboubakar,1.0800851514387724
2015,77.63636363636364,Vincent Aboubakar,1.4161200213124499
2016,77.75,Vincent Aboubakar,1.4315817484538762
2016,75.0,Sergio Alvarez,1.0574079516313457
2015,74.66666666666667,Hans Vanaken,1.0120535520164942
2016,75.0,Hans Vanaken,1.0574079516313457
2016,75.0,Seba,1.0574079516313457
2015,76.0,Alex Lopez,1.1934711504759021
2014,79.66666666666667,Asier Illarramendi,1.692369546239277
2015,79.0,Asier Illarramendi,1.601660747009572
2016,79.0,Asier Illarramendi,1.601660747009572
2016,77.0,Jannik Vestergaard,1.3295343493204588
2016,75.0,Matias Vecino,1.0574079516313457
2016,77.85714285714286,Marcelo Brozovic,1.4461599483300793
2014,76.0,Granit Xhaka,1.1934711504759021
2015,78.75,Granit Xhaka,1.5676449472984328
2016,82.0,Granit Xhaka,2.0098503435432415
2007,75.0,Vaclav Pilar,1.0574079516313457
2010,75.0,Vaclav Pilar,1.0574079516313457
2011,75.0,Vaclav Pilar,1.0574079516313457
2012,75.0,Vaclav Pilar,1.0574079516313457
2013,75.0,Vaclav Pilar,1.0574079516313457
2013,76.85714285714286,Juan Quintero,1.3100967494855227
2014,77.75,Juan Quintero,1.4315817484538762
2015,77.0,Juan Quintero,1.3295343493204588
2016,78.0,Juan Quintero,1.4655975481650154
2012,77.0,Danilo,1.3295343493204588
2013,76.57142857142857,Danilo,1.2712215498156485
2014,77.33333333333333,Danilo,1.3748887489353103
2015,79.77777777777777,Danilo,1.7074876794442262
2016,80.5,Danilo,1.805755545276407
2014,76.0,Karim Bellarabi,1.1934711504759021
2015,80.0,Karim Bellarabi,1.7377239458541285
2016,82.0,Karim Bellarabi,2.0098503435432415
2014,75.5,Casemiro,1.125439551053624
2015,76.375,Casemiro,1.244494850042611
2016,78.0,Casemiro,1.4655975481650154
2012,75.5,Danilo Dias,1.125439551053624
2013,75.75,Danilo Dias,1.1594553507647631
2014,75.0,Danilo Dias,1.0574079516313457
2015,74.66666666666667,Danilo Dias,1.0120535520164942
2014,76.66666666666667,Aras Oezbiliz,1.2841799497056072
2015,75.66666666666667,Aras Oezbiliz,1.1481167508610506
2016,75.0,Aras Oezbiliz,1.0574079516313457
2013,77.16666666666667,Adam Maher,1.3522115491278857
2014,75.8,Adam Maher,1.1662585107069905
2015,76.0,Adam Maher,1.1934711504759021
2012,75.0,Jordy Clasie,1.0574079516313457
2013,76.4,Jordy Clasie,1.2478964300137256
2014,76.2,Jordy Clasie,1.220683790244814
2015,77.2,Jordy Clasie,1.3567469890893704
2016,77.0,Jordy Clasie,1.3295343493204588
2015,75.28571428571429,Virgil van Dijk,1.09628315130122
2016,77.0,Virgil van Dijk,1.3295343493204588
2016,76.0,Konstantinos Fortounis,1.1934711504759021
2016,75.0,Steven Berghuis,1.0574079516313457
2014,75.5,Lucas Digne,1.125439551053624
2015,75.75,Lucas Digne,1.1594553507647631
2016,77.0,Lucas Digne,1.3295343493204588
2016,76.33333333333333,Benjamin Lecomte,1.2388255500907537
2014,75.25,Samuel Umtiti,1.0914237513424847
2015,77.77777777777777,Samuel Umtiti,1.4353612817551131
2016,79.66666666666667,Samuel Umtiti,1.692369546239277
2016,76.0,Jordan Ferri,1.1934711504759021
2015,74.83333333333333,Nampalys Mendy,1.0347307518239188
2016,76.5,Nampalys Mendy,1.2615027498981806
2016,78.75,Alphonse Areola,1.5676449472984328
2014,76.125,Wissam Ben Yedder,1.2104790503314717
2015,78.0,Wissam Ben Yedder,1.4655975481650154
2014,75.5,Manuel Lanzini,1.125439551053624
2015,76.0,Manuel Lanzini,1.1934711504759021
2016,77.5,Manuel Lanzini,1.3975659487427372
2014,77.05882352941177,Roberto Pereyra,1.337538066899551
2015,79.41666666666667,Roberto Pereyra,1.658353746528138
2016,80.28571428571429,Roberto Pereyra,1.7765991455240027
2013,76.0,Romain Alessandrini,1.1934711504759021
2014,76.2,Romain Alessandrini,1.220683790244814
2015,75.0,Romain Alessandrini,1.0574079516313457
2016,76.0,Romain Alessandrini,1.1934711504759021
2013,75.0,Eric Bautheac,1.0574079516313457
2016,75.0,Eric Bautheac,1.0574079516313457
2015,76.4,Kalidou Koulibaly,1.2478964300137256
2016,79.33333333333333,Kalidou Koulibaly,1.6470151466244236
2015,77.0,Aissa Mandi,1.3295343493204588
2016,77.0,Aissa Mandi,1.3295343493204588
2016,76.0,Brice Dja Djedje,1.1934711504759021
2016,75.0,Danilo Fernando Avelar,1.0574079516313457
2015,75.5,Jesus Corona,1.125439551053624
2016,78.0,Jesus Corona,1.4655975481650154
2012,75.0,Kolbeinn Sigthorsson,1.0574079516313457
2016,75.0,Kolbeinn Sigthorsson,1.0574079516313457
2016,76.6,Rafael Martins,1.2751090697826355
2014,75.0,Sergi Roberto,1.0574079516313457
2015,78.0,Sergi Roberto,1.4655975481650154
2016,78.0,Sergi Roberto,1.4655975481650154
2015,78.28571428571429,Bruno Martins Indi,1.5044727478348896
2016,78.0,Bruno Martins Indi,1.4655975481650154
2014,78.625,Jasper Cillessen,1.5506370474428632
2015,81.0,Jasper Cillessen,1.8737871446986851
2016,81.0,Jasper Cillessen,1.8737871446986851
2016,77.33333333333333,Marco Sportiello,1.3748887489353103
2015,75.33333333333333,Lorenzo Tonelli,1.1027623512461973
2016,77.25,Lorenzo Tonelli,1.363550149031598
2016,77.44444444444444,Riccardo Saponara,1.3900068821402616
2015,76.85714285714286,Timo Horn,1.3100967494855227
2016,80.5,Timo Horn,1.805755545276407
2016,75.0,Muhamed Besic,1.0574079516313457
2013,75.08333333333333,Heung-Min Son,1.068746551535058
2014,76.2,Heung-Min Son,1.220683790244814
2015,76.4,Heung-Min Son,1.2478964300137256
2016,77.0,Heung-Min Son,1.3295343493204588
2013,75.66666666666667,Kevin Volland,1.1481167508610506
2014,79.0,Kevin Volland,1.601660747009572
2015,79.33333333333333,Kevin Volland,1.6470151466244236
2016,80.0,Kevin Volland,1.7377239458541285
2015,74.66666666666667,Andre Hoffmann,1.0120535520164942
2013,74.75,Ibai Gomez,1.0233921519202065
2014,77.66666666666667,Ibai Gomez,1.4202431485501639
2015,77.0,Ibai Gomez,1.3295343493204588
2013,76.75,Matija Nastasic,1.2955185496093196
2014,76.6,Matija Nastasic,1.2751090697826355
2015,77.16666666666667,Matija Nastasic,1.3522115491278857
2012,79.0,Nolito,1.601660747009572
2013,76.125,Nolito,1.2104790503314717
2014,77.0,Nolito,1.3295343493204588
2015,82.0,Nolito,2.0098503435432415
2016,82.0,Nolito,2.0098503435432415
2016,75.0,Alvaro Vazquez,1.0574079516313457
2015,75.0,Nacho Fernandez,1.0574079516313457
2016,77.0,Nacho Fernandez,1.3295343493204588
2014,76.8,Alvaro Morata,1.3023217095515471
2015,78.66666666666667,Alvaro Morata,1.5563063473947205
2016,80.16666666666667,Alvaro Morata,1.7604011456615554
2014,75.33333333333333,Charles,1.1027623512461973
2015,75.25,Charles,1.0914237513424847
2016,76.0,Charles,1.1934711504759021
2013,75.0,Martin Montoya,1.0574079516313457
2014,77.0,Martin Montoya,1.3295343493204588
2015,77.66666666666667,Martin Montoya,1.4202431485501639
2016,78.0,Martin Montoya,1.4655975481650154
2012,75.0,Isaac Cuenca,1.0574079516313457
2013,75.0,Isaac Cuenca,1.0574079516313457
2013,78.0,Cristian Tello Herrera,1.4655975481650154
2014,78.5,Cristian Tello Herrera,1.5336291475872936
2015,78.1,Cristian Tello Herrera,1.4792038680494703
2016,78.0,Cristian Tello Herrera,1.4655975481650154
2012,75.5,Jonathan Viera,1.125439551053624
2013,75.0,Jonathan Viera,1.0574079516313457
2014,74.66666666666667,Jonathan Viera,1.0120535520164942
2015,75.22222222222223,Jonathan Viera,1.087644218041248
2016,77.0,Jonathan Viera,1.3295343493204588
2014,75.66666666666667,Vitolo,1.1481167508610506
2015,80.16666666666667,Vitolo,1.7604011456615554
2016,81.0,Vitolo,1.8737871446986851
2014,75.0,Allan Nyom,1.0574079516313457
2015,75.66666666666667,Allan Nyom,1.1481167508610506
2015,75.0,Ramiro Funes Mori,1.0574079516313457
2016,75.0,Ramiro Funes Mori,1.0574079516313457
2016,75.0,Salvador Agra,1.0574079516313457
2013,75.75,Geoffrey Kondogbia,1.1594553507647631
2014,75.33333333333333,Geoffrey Kondogbia,1.1027623512461973
2015,76.8,Geoffrey Kondogbia,1.3023217095515471
2016,76.25,Geoffrey Kondogbia,1.2274869501870413
2012,75.0,Esteban Alvarado,1.0574079516313457
2012,78.5,Bernd Leno,1.5336291475872936
2013,80.16666666666667,Bernd Leno,1.7604011456615554
2014,81.75,Bernd Leno,1.9758345438321026
2015,83.5,Bernd Leno,2.2139451418100764
2011,79.0,Lucas Moura,1.601660747009572
2012,81.5,Lucas Moura,1.9418187441209633
2013,81.66666666666667,Lucas Moura,1.9644959439283902
2014,82.33333333333333,Lucas Moura,2.055204743158093
2015,82.0,Lucas Moura,2.0098503435432415
2016,81.0,Lucas Moura,1.8737871446986851
2014,77.2,Ross Barkley,1.3567469890893704
2015,79.25,Ross Barkley,1.635676546720711
2016,80.0,Ross Barkley,1.7377239458541285
2015,76.5,David Lopez,1.2615027498981806
2016,76.0,David Lopez,1.1934711504759021
2015,78.0,Lavyin Kurzawa,1.4655975481650154
2016,75.14285714285714,Marvin Plattenhardt,1.0768455514662818
2012,75.0,Ola John,1.0574079516313457
2013,76.9,Ola John,1.3159280294360038
2014,74.625,Ola John,1.0063842520646369
2015,74.72727272727273,Ola John,1.020299806491922
2015,77.44444444444444,Felipe Anderson,1.3900068821402616
2016,79.0,Felipe Anderson,1.601660747009572
2013,81.16666666666667,Raphael Varane,1.8964643445061118
2014,81.0,Raphael Varane,1.8737871446986851
2015,81.6,Raphael Varane,1.9554250640054183
2015,79.0,Paul-Georges Ntep,1.601660747009572
2016,79.0,Paul-Georges Ntep,1.601660747009572
2014,76.0,Ravel Morrison,1.1934711504759021
2015,76.0,Ravel Morrison,1.1934711504759021
2016,76.0,Ravel Morrison,1.1934711504759021
2014,75.33333333333333,Ahmed Musa,1.1027623512461973
2015,76.0,Ahmed Musa,1.1934711504759021
2016,76.0,Ahmed Musa,1.1934711504759021
2015,77.9090909090909,Johannes Geis,1.4532281664518736
2016,79.0,Johannes Geis,1.601660747009572
2016,76.0,Jose Recio,1.1934711504759021
2007,75.0,Mateo Kovacic,1.0574079516313457
2013,75.76470588235294,Mateo Kovacic,1.161456280159536
2014,75.75,Mateo Kovacic,1.1594553507647631
2015,77.42857142857143,Mateo Kovacic,1.387847148825269
2016,78.0,Mateo Kovacic,1.4655975481650154
2015,76.25,Valere Germain,1.2274869501870413
2016,78.0,Valere Germain,1.4655975481650154
2013,75.0,Juan Sanchez Mino,1.0574079516313457
2016,77.0,Pablo Sarabia,1.3295343493204588
2015,75.8,Jetro Willems,1.1662585107069905
2016,78.0,Jetro Willems,1.4655975481650154
2015,77.6,Danilo Pereira,1.411172268627192
2016,79.8,Danilo Pereira,1.7105113060852168
2016,77.0,Salif Sane,1.3295343493204588
2016,75.0,Neeskens Kebano,1.0574079516313457
2014,75.0,Jonathan Schmid,1.0574079516313457
2016,75.0,Jonathan Schmid,1.0574079516313457
2014,76.9,Francisco Alcacer,1.3159280294360038
2015,80.0,Francisco Alcacer,1.7377239458541285
2016,80.0,Francisco Alcacer,1.7377239458541285
2014,75.33333333333333,Joel Campbell,1.1027623512461973
2015,75.25,Joel Campbell,1.0914237513424847
2016,76.0,Joel Campbell,1.1934711504759021
2012,75.0,Borja Ekiza,1.0574079516313457
2015,75.0,Borja Ekiza,1.0574079516313457
2016,75.0,Borja Ekiza,1.0574079516313457
2015,78.5,Rafinha,1.5336291475872936
2016,79.0,Rafinha,1.601660747009572
2012,77.0,Roberto Firmino,1.3295343493204588
2013,77.55555555555556,Roberto Firmino,1.4051250153452126
2014,80.0,Roberto Firmino,1.7377239458541285
2015,81.5,Roberto Firmino,1.9418187441209633
2016,81.66666666666667,Roberto Firmino,1.9644959439283902
2015,75.8,Diogo Figueiras,1.1662585107069905
2016,77.0,Diogo Figueiras,1.3295343493204588
2012,75.0,Christian Atsu,1.0574079516313457
2013,75.44444444444444,Christian Atsu,1.1178804844511483
2014,75.0,Christian Atsu,1.0574079516313457
2015,76.0,Christian Atsu,1.1934711504759021
2016,76.0,Christian Atsu,1.1934711504759021
2015,76.2,Ruben Ferreira,1.220683790244814
2016,76.5,Ruben Ferreira,1.2615027498981806
2013,78.73333333333333,Julian Draxler,1.5653772273176902
2014,80.0,Julian Draxler,1.7377239458541285
2015,80.25,Julian Draxler,1.7717397455652677
2016,82.0,Julian Draxler,2.0098503435432415
2015,76.33333333333333,Andre Hahn,1.2388255500907537
2016,74.66666666666667,Davide Zappacosta,1.0120535520164942
2016,77.0,Stefano Sturaro,1.3295343493204588
2015,75.0,Jeffrey Gouweleeuw,1.0574079516313457
2016,75.0,Jeffrey Gouweleeuw,1.0574079516313457
2014,74.6,Geronimo Rulli,1.0029826720935222
2015,76.14285714285714,Geronimo Rulli,1.2129087503108382
2016,79.0,Geronimo Rulli,1.601660747009572
2014,76.4,Juan Manuel Iturbe,1.2478964300137256
2015,76.5,Juan Manuel Iturbe,1.2615027498981806
2016,77.0,Juan Manuel Iturbe,1.3295343493204588
2015,75.5,Pablo Hernandez,1.125439551053624
2015,75.0,Sergio Alvarez,1.0574079516313457
2016,76.0,Sergio Alvarez,1.1934711504759021
2012,76.5,Andre Carrillo,1.2615027498981806
2013,77.0,Andre Carrillo,1.3295343493204588
2014,77.0,Andre Carrillo,1.3295343493204588
2015,78.3,Andre Carrillo,1.506416507818382
2016,79.0,Andre Carrillo,1.601660747009572
2015,75.0,Gerard Moreno,1.0574079516313457
